0.000480,-0.420829,-0.106750,-0.985459,-0.987905
0.000483,-0.735943,-0.479121,-0.845423,-0.972044
0.000485,-0.939016,-0.778550,-0.576679,-0.808198
0.000487,-0.999132,-0.959452,-0.220140,-0.521311
0.000490,-0.907140,-0.994286,0.169912,-0.155060
0.000492,-0.677044,-0.877749,0.534098,0.234798
0.000495,-0.343874,-0.627583,0.816971,0.588911
0.000498,0.041648,-0.281873,0.975468,0.853366
0.000500,0.420829,0.106750,0.985459,0.987905
0.000503,0.735943,0.479121,0.845423,0.972044
0.000505,0.939016,0.778550,0.576679,0.808198
0.000508,0.999132,0.959452,0.220140,0.521311
0.000510,0.907140,0.994286,-0.169912,0.155060
0.000513,0.677044,0.877749,-0.534098,-0.234798
0.000515,0.343874,0.627583,-0.816971,-0.588911
0.000517,-0.041648,0.281873,-0.975468,-0.853366
0.000520,-0.420829,-0.106750,-0.985459,-0.987905
0.000522,-0.735943,-0.479121,-0.845423,-0.972044
0.000525,-0.939016,-0.778550,-0.576679,-0.808198
0.000527,-0.999132,-0.959452,-0.220140,-0.521311
0.000530,-0.907140,-0.994286,0.169912,-0.155060
0.000532,-0.677044,-0.877749,0.534098,0.234798
0.000535,-0.343874,-0.627583,0.816971,0.588911
0.000538,0.041648,-0.281873,0.975468,0.853366
0.000540,0.420829,0.106750,0.985459,0.987905
0.000543,0.735943,0.479121,0.845423,0.972044
0.000545,0.939016,0.778550,0.576679,0.808198
0.000548,0.999132,0.959452,0.220140,0.521311
0.000550,0.907140,0.994286,-0.169912,0.155060
0.000553,0.677044,0.877749,-0.534098,-0.234798
0.000555,0.343874,0.627583,-0.816971,-0.588911
0.000558,-0.041648,0.281873,-0.975468,-0.853366
0.000560,-0.420829,-0.106750,-0.985459,-0.987905
0.000562,-0.735943,-0.479121,-0.845423,-0.972044
0.000565,-0.939016,-0.778550,-0.576679,-0.808198
0.000567,-0.999132,-0.959452,-0.220140,-0.521311
0.000570,-0.907140,-0.994286,0.169912,-0.155060
0.000572,-0.677044,-0.877749,0.534098,0.234798
0.000575,-0.343874,-0.627583,0.816971,0.588911
0.000577,0.041648,-0.281873,0.975468,0.853366
0.000580,0.420829,0.106750,0.985459,0.987905
0.000583,0.735943,0.479121,0.845423,0.972044
0.000585,0.939016,0.778550,0.576679,0.808198
0.000588,0.999132,0.959452,0.220140,0.521311
0.000590,0.907140,0.994286,-0.169912,0.155060
0.000593,0.677044,0.877749,-0.534098,-0.234798
0.000595,0.343874,0.627583,-0.816971,-0.588911
0.000598,-0.041648,0.281873,-0.975468,-0.853366
0.000600,-0.420829,-0.106750,-0.985459,-0.987905
0.000602,-0.735943,-0.479121,-0.845423,-0.972044
0.000605,-0.939016,-0.778550,-0.576679,-0.808198
0.000607,-0.999132,-0.959452,-0.220140,-0.521311
0.000610,-0.907140,-0.994286,0.169912,-0.155060
0.000612,-0.677044,-0.877749,0.534098,0.234798
0.000615,-0.343874,-0.627583,0.816971,0.588911
0.000617,0.041648,-0.281873,0.975468,0.853366
0.000620,0.420829,0.106750,0.985459,0.987905
0.000623,0.735943,0.479121,0.845423,0.972044
0.000625,0.939016,0.778550,0.576679,0.808198
0.000628,0.999132,0.959452,0.220140,0.521311
0.000630,0.907140,0.994286,-0.169912,0.155060
0.000633,0.677044,0.877749,-0.534098,-0.234798
0.000635,0.343874,0.627583,-0.816971,-0.588911
0.000638,-0.041648,0.281873,-0.975468,-0.853366
0.000640,-0.420829,-0.106750,-0.985459,-0.987905
0.000642,-0.735943,-0.479121,-0.845423,-0.972044
0.000645,-0.939016,-0.778550,-0.576679,-0.808198
0.000647,-0.999132,-0.959452,-0.220140,-0.521311
0.000650,-0.907140,-0.994286,0.169912,-0.155060
0.000652,-0.677044,-0.877749,0.534098,0.234798
0.000655,-0.343874,-0.627583,0.816971,0.588911
0.000657,0.041648,-0.281873,0.975468,0.853366
0.000660,0.420829,0.106750,0.985459,0.987905
0.000663,0.735943,0.479121,0.845423,0.972044
0.000665,0.939016,0.778550,0.576679,0.808198
0.000668,0.999132,0.959452,0.220140,0.521311
0.000670,0.907140,0.994286,-0.169912,0.155060
0.000673,0.677044,0.877749,-0.534098,-0.234798
0.000675,0.343874,0.627583,-0.816971,-0.588911
0.000678,-0.041648,0.281873,-0.975468,-0.853366
0.000680,-0.420829,-0.106750,-0.985459,-0.987905
0.000682,-0.735943,-0.479121,-0.845423,-0.972044
0.000685,-0.939016,-0.778550,-0.576679,-0.808198
0.000687,-0.999132,-0.959452,-0.220140,-0.521311
0.000690,-0.907140,-0.994286,0.169912,-0.155060
0.000692,-0.677044,-0.877749,0.534098,0.234798
0.000695,-0.343874,-0.627583,0.816971,0.588911
0.000697,0.041648,-0.281873,0.975468,0.853366
0.000700,0.420829,0.106750,0.985459,0.987905
0.000702,0.735943,0.479121,0.845423,0.972044
0.000705,0.939016,0.778550,0.576679,0.808198
0.000708,0.999132,0.959452,0.220140,0.521311
0.000710,0.907140,0.994286,-0.169912,0.155060
0.000713,0.677044,0.877749,-0.534098,-0.234798
0.000715,0.343874,0.627583,-0.816971,-0.588911
0.000718,-0.041648,0.281873,-0.975468,-0.853366
0.000720,-0.420829,-0.106750,-0.985459,-0.987905
0.000723,-0.735943,-0.479121,-0.845423,-0.972044
0.000725,-0.939016,-0.778550,-0.576679,-0.808198
0.000727,-0.999132,-0.959452,-0.220140,-0.521311
0.000730,-0.907140,-0.994286,0.169912,-0.155060
0.000732,-0.677044,-0.877749,0.534098,0.234798
0.000735,-0.343874,-0.627583,0.816971,0.588911
0.000737,0.041648,-0.281873,0.975468,0.853366
0.000740,0.420829,0.106750,0.985459,0.987905
0.000742,0.735943,0.479121,0.845423,0.972044
0.000745,0.939016,0.778550,0.576679,0.808198
0.000748,0.999132,0.959452,0.220140,0.521311
0.000750,0.907140,0.994286,-0.169912,0.155060
0.000753,0.677044,0.877749,-0.534098,-0.234798
0.000755,0.343874,0.627583,-0.816971,-0.588911
0.000758,-0.041648,0.281873,-0.975468,-0.853366
0.000760,-0.420829,-0.106750,-0.985459,-0.987905
0.000763,-0.735943,-0.479121,-0.845423,-0.972044
0.000765,-0.939016,-0.778550,-0.576679,-0.808198
0.000767,-0.999132,-0.959452,-0.220140,-0.521311
0.000770,-0.907140,-0.994286,0.169912,-0.155060
0.000772,-0.677044,-0.877749,0.534098,0.234798
0.000775,-0.343874,-0.627583,0.816971,0.588911
0.000777,0.041648,-0.281873,0.975468,0.853366
0.000780,0.420829,0.106750,0.985459,0.987905
0.000782,0.735943,0.479121,0.845423,0.972044
0.000785,0.939016,0.778550,0.576679,0.808198
0.000788,0.999132,0.959452,0.220140,0.521311
0.000790,0.907140,0.994286,-0.169912,0.155060
0.000793,0.677044,0.877749,-0.534098,-0.234798
0.000795,0.343874,0.627583,-0.816971,-0.588911
0.000798,-0.041648,0.281873,-0.975468,-0.853366
0.000800,-0.420829,-0.106750,-0.985459,-0.987905
0.000803,-0.735943,-0.479121,-0.845423,-0.972044
0.000805,-0.939016,-0.778550,-0.576679,-0.808198
0.000807,-0.999132,-0.959452,-0.220140,-0.521311
0.000810,-0.907140,-0.994286,0.169912,-0.155060
0.000812,-0.677044,-0.877749,0.534098,0.234798
0.000815,-0.343874,-0.627583,0.816971,0.588911
0.000817,0.041648,-0.281873,0.975468,0.853366
0.000820,0.420829,0.106750,0.985459,0.987905
0.000822,0.735943,0.479121,0.845423,0.972044
0.000825,0.939016,0.778550,0.576679,0.808198
0.000828,0.999132,0.959452,0.220140,0.521311
0.000830,0.907140,0.994286,-0.169912,0.155060
0.000833,0.677044,0.877749,-0.534098,-0.234798
0.000835,0.343874,0.627583,-0.816971,-0.588911
0.000838,-0.041648,0.281873,-0.975468,-0.853366
0.000840,-0.420829,-0.106750,-0.985459,-0.987905
0.000843,-0.735943,-0.479121,-0.845423,-0.972044
0.000845,-0.939016,-0.778550,-0.576679,-0.808198
0.000847,-0.999132,-0.959452,-0.220140,-0.521311
0.000850,-0.907140,-0.994286,0.169912,-0.155060
0.000852,-0.677044,-0.877749,0.534098,0.234798
0.000855,-0.343874,-0.627583,0.816971,0.588911
0.000857,0.041648,-0.281873,0.975468,0.853366
0.000860,0.420829,0.106750,0.985459,0.987905
0.000862,0.735943,0.479121,0.845423,0.972044
0.000865,0.939016,0.778550,0.576679,0.808198
0.000867,0.999132,0.959452,0.220140,0.521311
0.000870,0.907140,0.994286,-0.169912,0.155060
0.000873,0.677044,0.877749,-0.534098,-0.234798
0.000875,0.343874,0.627583,-0.816971,-0.588911
0.000878,-0.041648,0.281873,-0.975468,-0.853366
0.000880,-0.420829,-0.106750,-0.985459,-0.987905
0.000883,-0.735943,-0.479121,-0.845423,-0.972044
0.000885,-0.939016,-0.778550,-0.576679,-0.808198
0.000888,-0.999132,-0.959452,-0.220140,-0.521311
0.000890,-0.907140,-0.994286,0.169912,-0.155060
0.000892,-0.677044,-0.877749,0.534098,0.234798
0.000895,-0.343874,-0.627583,0.816971,0.588911
0.000897,0.041648,-0.281873,0.975468,0.853366
0.000900,0.420829,0.106750,0.985459,0.987905
0.000902,0.735943,0.479121,0.845423,0.972044
0.000905,0.939016,0.778550,0.576679,0.808198
0.000907,0.999132,0.959452,0.220140,0.521311
0.000910,0.907140,0.994286,-0.169912,0.155060
0.000913,0.677044,0.877749,-0.534098,-0.234798
0.000915,0.343874,0.627583,-0.816971,-0.588911
0.000918,-0.041648,0.281873,-0.975468,-0.853366
0.000920,-0.420829,-0.106750,-0.985459,-0.987905
0.000923,-0.735943,-0.479121,-0.845423,-0.972044
0.000925,-0.939016,-0.778550,-0.576679,-0.808198
0.000928,-0.999132,-0.959452,-0.220140,-0.521311
0.000930,-0.907140,-0.994286,0.169912,-0.155060
0.000932,-0.677044,-0.877749,0.534098,0.234798
0.000935,-0.343874,-0.627583,0.816971,0.588911
0.000937,0.041648,-0.281873,0.975468,0.853366
0.000940,0.420829,0.106750,0.985459,0.987905
0.000942,0.735943,0.479121,0.845423,0.972044
0.000945,0.939016,0.778550,0.576679,0.808198
0.000947,0.999132,0.959452,0.220140,0.521311
0.000950,0.907140,0.994286,-0.169912,0.155060
0.000953,0.677044,0.877749,-0.534098,-0.234798
0.000955,0.343874,0.627583,-0.816971,-0.588911
0.000958,-0.041648,0.281873,-0.975468,-0.853366
0.000960,-0.420829,-0.106750,-0.985459,-0.987905
0.000963,-0.735943,-0.479121,-0.845423,-0.972044
0.000965,-0.939016,-0.778550,-0.576679,-0.808198
0.000968,-0.999132,-0.959452,-0.220140,-0.521311
0.000970,-0.907140,-0.994286,0.169912,-0.155060
0.000972,-0.677044,-0.877749,0.534098,0.234798
0.000975,-0.343874,-0.627583,0.816971,0.588911
0.000978,0.041648,-0.281873,0.975468,0.853366
0.000980,0.420829,0.106750,0.985459,0.987905
0.000983,0.735943,0.479121,0.845423,0.972044
0.000985,0.939016,0.778550,0.576679,0.808198
0.000988,0.999132,0.959452,0.220140,0.521311
0.000990,0.907140,0.994286,-0.169912,0.155060
0.000992,0.677044,0.877749,-0.534098,-0.234798
0.000995,0.343874,0.627583,-0.816971,-0.588911
0.000997,-0.041648,0.281873,-0.975468,-0.853366
0.001000,-0.420829,-0.106750,-0.985459,-0.987905
0.001002,-0.735943,-0.479121,-0.845423,-0.972044
0.001005,-0.939016,-0.778550,-0.576679,-0.808198
0.001007,-0.999132,-0.959452,-0.220140,-0.521311
0.001010,-0.907140,-0.994286,0.169912,-0.155060
0.001012,-0.677044,-0.877749,0.534098,0.234798
0.001015,-0.343874,-0.627583,0.816971,0.588911
0.001017,0.041648,-0.281873,0.975468,0.853366
0.001020,0.420829,0.106750,0.985459,0.987905
0.001022,0.735943,0.479121,0.845423,0.972044
0.001025,0.939016,0.778550,0.576679,0.808198
0.001027,0.999132,0.959452,0.220140,0.521311
0.001030,0.907140,0.994286,-0.169912,0.155060
0.001032,0.677044,0.877749,-0.534098,-0.234798
0.001035,0.343874,0.627583,-0.816971,-0.588911
0.001038,-0.041648,0.281873,-0.975468,-0.853366
0.001040,-0.420829,-0.106750,-0.985459,-0.987905
0.001043,-0.735943,-0.479121,-0.845423,-0.972044
0.001045,-0.939016,-0.778550,-0.576679,-0.808198
0.001048,-0.999132,-0.959452,-0.220140,-0.521311
0.001050,-0.907140,-0.994286,0.169912,-0.155060
0.001053,-0.677044,-0.877749,0.534098,0.234798
0.001055,-0.343874,-0.627583,0.816971,0.588911
0.001058,0.041648,-0.281873,0.975468,0.853366
0.001060,0.420829,0.106750,0.985459,0.987905
0.001063,0.735943,0.479121,0.845423,0.972044
0.001065,0.939016,0.778550,0.576679,0.808198
0.001068,0.999132,0.959452,0.220140,0.521311
0.001070,0.907140,0.994286,-0.169912,0.155060
0.001073,0.677044,0.877749,-0.534098,-0.234798
0.001075,0.343874,0.627583,-0.816971,-0.588911
0.001077,-0.041648,0.281873,-0.975468,-0.853366
0.001080,-0.420829,-0.106750,-0.985459,-0.987905
0.001082,-0.735943,-0.479121,-0.845423,-0.972044
0.001085,-0.939016,-0.778550,-0.576679,-0.808198
0.001087,-0.999132,-0.959452,-0.220140,-0.521311
0.001090,-0.907140,-0.994286,0.169912,-0.155060
0.001092,-0.677044,-0.877749,0.534098,0.234798
0.001095,-0.343874,-0.627583,0.816971,0.588911
0.001097,0.041648,-0.281873,0.975468,0.853366
0.001100,0.420829,0.106750,0.985459,0.987905
0.001102,0.735943,0.479121,0.845423,0.972044
0.001105,0.939016,0.778550,0.576679,0.808198
0.001107,0.999132,0.959452,0.220140,0.521311
0.001110,0.907140,0.994286,-0.169912,0.155060
0.001112,0.677044,0.877749,-0.534098,-0.234798
0.001115,0.343874,0.627583,-0.816971,-0.588911
0.001118,-0.041648,0.281873,-0.975468,-0.853366
0.001120,-0.420829,-0.106750,-0.985459,-0.987905
0.001123,-0.735943,-0.479121,-0.845423,-0.972044
0.001125,-0.939016,-0.778550,-0.576679,-0.808198
0.001128,-0.999132,-0.959452,-0.220140,-0.521311
0.001130,-0.907140,-0.994286,0.169912,-0.155060
0.001133,-0.677044,-0.877749,0.534098,0.234798
0.001135,-0.343874,-0.627583,0.816971,0.588911
0.001138,0.041648,-0.281873,0.975468,0.853366
0.001140,0.420829,0.106750,0.985459,0.987905
0.001143,0.735943,0.479121,0.845423,0.972044
0.001145,0.939016,0.778550,0.576679,0.808198
0.001148,0.999132,0.959452,0.220140,0.521311
0.001150,0.907140,0.994286,-0.169912,0.155060
0.001153,0.677044,0.877749,-0.534098,-0.234798
0.001155,0.343874,0.627583,-0.816971,-0.588911
0.001157,-0.041648,0.281873,-0.975468,-0.853366
0.001160,-0.420829,-0.106750,-0.985459,-0.987905
0.001162,-0.735943,-0.479121,-0.845423,-0.972044
0.001165,-0.939016,-0.778550,-0.576679,-0.808198
0.001167,-0.999132,-0.959452,-0.220140,-0.521311
0.001170,-0.907140,-0.994286,0.169912,-0.155060
0.001172,-0.677044,-0.877749,0.534098,0.234798
0.001175,-0.343874,-0.627583,0.816971,0.588911
0.001177,0.041648,-0.281873,0.975468,0.853366
0.001180,0.420829,0.106750,0.985459,0.987905
0.001182,0.735943,0.479121,0.845423,0.972044
0.001185,0.939016,0.778550,0.576679,0.808198
0.001187,0.999132,0.959452,0.220140,0.521311
0.001190,0.907140,0.994286,-0.169912,0.155060
0.001192,0.677044,0.877749,-0.534098,-0.234798
0.001195,0.343874,0.627583,-0.816971,-0.588911
0.001197,-0.041648,0.281873,-0.975468,-0.853366
0.001200,-0.420829,-0.106750,-0.985459,-0.987905
0.001203,-0.735943,-0.479121,-0.845423,-0.972044
0.001205,-0.939016,-0.778550,-0.576679,-0.808198
0.001208,-0.999132,-0.959452,-0.220140,-0.521311
0.001210,-0.907140,-0.994286,0.169912,-0.155060
0.001213,-0.677044,-0.877749,0.534098,0.234798
0.001215,-0.343874,-0.627583,0.816971,0.588911
0.001218,0.041648,-0.281873,0.975468,0.853366
0.001220,0.420829,0.106750,0.985459,0.987905
0.001223,0.735943,0.479121,0.845423,0.972044
0.001225,0.939016,0.778550,0.576679,0.808198
0.001228,0.999132,0.959452,0.220140,0.521311
0.001230,0.907140,0.994286,-0.169912,0.155060
0.001233,0.677044,0.877749,-0.534098,-0.234798
0.001235,0.343874,0.627583,-0.816971,-0.588911
0.001238,-0.041648,0.281873,-0.975468,-0.853366
0.001240,-0.420829,-0.106750,-0.985459,-0.987905
0.001242,-0.735943,-0.479121,-0.845423,-0.972044
0.001245,-0.939016,-0.778550,-0.576679,-0.808198
0.001247,-0.999132,-0.959452,-0.220140,-0.521311
0.001250,-0.907140,-0.994286,0.169912,-0.155060
0.001252,-0.677044,-0.877749,0.534098,0.234798
0.001255,-0.343874,-0.627583,0.816971,0.588911
0.001257,0.041648,-0.281873,0.975468,0.853366
0.001260,0.420829,0.106750,0.985459,0.987905
0.001262,0.735943,0.479121,0.845423,0.972044
0.001265,0.939016,0.778550,0.576679,0.808198
0.001267,0.999132,0.959452,0.220140,0.521311
0.001270,0.907140,0.994286,-0.169912,0.155060
0.001272,0.677044,0.877749,-0.534098,-0.234798
0.001275,0.343874,0.627583,-0.816971,-0.588911
0.001277,-0.041648,0.281873,-0.975468,-0.853366
0.001280,-0.420829,-0.106750,-0.985459,-0.987905
0.001283,-0.735943,-0.479121,-0.845423,-0.972044
0.001285,-0.939016,-0.778550,-0.576679,-0.808198
0.001288,-0.999132,-0.959452,-0.220140,-0.521311
0.001290,-0.907140,-0.994286,0.169912,-0.155060
0.001293,-0.677044,-0.877749,0.534098,0.234798
