0.000000,0.643985,0.939082,0.612174,0.954763
0.000010,0.765698,-0.337371,-0.797289,0.304725
0.000020,-0.641848,-0.933275,-0.617165,-0.952165
0.000030,-0.765235,0.345010,0.789034,-0.302548
0.000040,0.639574,0.941019,0.607008,0.951876
0.000050,0.767977,-0.337116,-0.789598,0.298883
0.000060,-0.633976,-0.938940,-0.610369,-0.951422
0.000070,-0.770084,0.343791,0.792595,-0.298803
0.000080,0.639964,0.942802,0.606364,0.950127
0.000090,0.767997,-0.343438,-0.795318,0.305162
0.000100,-0.638288,-0.941032,-0.610558,-0.954995
0.000110,-0.772949,0.341720,0.790209,-0.299462
0.000120,0.641115,0.946363,0.610465,0.951153
0.000130,0.767518,-0.338657,-0.791174,0.303964
0.000140,-0.643322,-0.937162,-0.606398,-0.956960
0.000150,-0.766318,0.338152,0.791654,-0.300439
0.000160,0.643570,0.938612,0.609623,0.953895
0.000170,0.764612,-0.336830,-0.790545,0.303781
0.000180,-0.639457,-0.937403,-0.610683,-0.950502
0.000190,-0.769019,0.344520,0.792926,-0.301703
0.000200,0.640371,0.935624,0.616172,0.950032
0.000210,0.770233,-0.345239,-0.789098,0.301430
0.000220,-0.641518,-0.944618,-0.612852,-0.954632
0.000230,-0.763582,0.334558,0.792047,-0.298629
0.000240,0.645263,0.937196,0.614366,0.950728
0.000250,0.765544,-0.343829,-0.790650,0.298990
0.000260,-0.642760,-0.938708,-0.611401,-0.952016
0.000270,-0.769916,0.342368,0.790146,-0.303377
0.000280,0.638631,0.938499,0.612851,0.954795
0.000290,0.768062,-0.340170,-0.790069,0.307315
0.000300,-0.640530,-0.942582,-0.610827,-0.948889
0.000310,-0.766520,0.345432,0.793210,-0.307141
0.000320,0.637290,0.939038,0.604186,0.955136
0.000330,0.774526,-0.344844,-0.791239,0.301565
0.000340,-0.640070,-0.935288,-0.609738,-0.949840
0.000350,-0.763773,0.342962,0.792341,-0.303287
0.000360,0.646932,0.940015,0.609303,0.953868
0.000370,0.770075,-0.344619,-0.790284,0.299607
0.000380,-0.637187,-0.943278,-0.612516,-0.956238
0.000390,-0.769768,0.341453,0.788554,-0.301516
0.000400,0.640681,0.941569,0.605098,0.953941
0.000410,0.768849,-0.342638,-0.794396,0.310819
0.000420,-0.638652,-0.940339,-0.611661,-0.950055
0.000430,-0.772903,0.344068,0.794002,-0.304966
0.000440,0.646745,0.939526,0.609814,0.947057
0.000450,0.769566,-0.343440,-0.791784,0.302160
0.000460,-0.642869,-0.935057,-0.606108,-0.949483
0.000470,-0.769395,0.337631,0.796217,-0.298712
0.000480,0.644229,0.937455,0.612298,0.950427
0.000490,0.769428,-0.340150,-0.789747,0.299692
0.000500,-0.640443,-0.942723,-0.611426,-0.951144
0.000510,-0.766997,0.339021,0.789655,-0.304355
0.000520,0.645193,0.945642,0.613275,0.949131
0.000530,0.770704,-0.343051,-0.793829,0.300382
0.000540,-0.637698,-0.941637,-0.614302,-0.953645
0.000550,-0.764758,0.343161,0.789913,-0.302385
0.000560,0.638964,0.944094,0.611547,0.951860
0.000570,0.772100,-0.340151,-0.792977,0.305162
0.000580,-0.640849,-0.931892,-0.612624,-0.954365
0.000590,-0.764464,0.340779,0.791762,-0.299921
0.000600,0.640540,0.934515,0.607482,0.954493
0.000610,0.769109,-0.342870,-0.784620,0.302921
0.000620,-0.638363,-0.938602,-0.612176,-0.954418
0.000630,-0.767847,0.337687,0.789309,-0.304562
0.000640,0.640050,0.941592,0.612645,0.953526
0.000650,0.769039,-0.339712,-0.792282,0.297158
0.000660,-0.643911,-0.935215,-0.608379,-0.957203
0.000670,-0.770198,0.341736,0.789441,-0.307650
0.000680,0.639847,0.938175,0.609997,0.954946
0.000690,0.769516,-0.345568,-0.789953,0.307066
0.000700,-0.640783,-0.943800,-0.607704,-0.951972
0.000710,-0.767569,0.336466,0.796909,-0.309597
0.000720,0.644110,0.939010,0.606911,0.950500
0.000730,0.771889,-0.338398,-0.790033,0.305506
0.000740,-0.641687,-0.942058,-0.608312,-0.951608
0.000750,-0.769693,0.340639,0.787726,-0.303871
0.000760,0.638198,0.939402,0.606468,0.955917
0.000770,0.768597,-0.341758,-0.792804,0.307935
0.000780,-0.635153,-0.941761,-0.613241,-0.952160
0.000790,-0.760347,0.343696,0.795688,-0.308639
0.000800,0.639643,0.942114,0.610077,0.948996
0.000810,0.774964,-0.339176,-0.787055,0.307579
0.000820,-0.642180,-0.938222,-0.610658,-0.957467
0.000830,-0.765289,0.339220,0.791156,-0.300886
0.000840,0.639068,0.943313,0.610623,0.952043
0.000850,0.765663,-0.338357,-0.790920,0.306708
0.000860,-0.642771,-0.943205,-0.614077,-0.951452
0.000870,-0.770001,0.341818,0.794875,-0.301340
0.000880,0.636782,0.938843,0.604880,0.950882
0.000890,0.763788,-0.342568,-0.791788,0.299860
0.000900,-0.640545,-0.941025,-0.614816,-0.957234
0.000910,-0.770491,0.344090,0.788287,-0.301070
0.000920,0.640952,0.942556,0.612110,0.955772
0.000930,0.771218,-0.344065,-0.791784,0.307104
0.000940,-0.636832,-0.935520,-0.608959,-0.960300
0.000950,-0.770430,0.344971,0.795215,-0.301657
0.000960,0.639380,0.940658,0.606792,0.954195
0.000970,0.773106,-0.339064,-0.794775,0.300237
0.000980,-0.639455,-0.937373,-0.613479,-0.954397
0.000990,-0.766784,0.343229,0.795378,-0.307428
0.001000,0.641029,0.939808,0.606665,0.952877
0.001010,0.770701,-0.339318,-0.794531,0.308160
0.001020,-0.637411,-0.939702,-0.610034,-0.952268
0.001030,-0.767574,0.343045,0.791181,-0.294530
0.001040,0.644378,0.941240,0.611738,0.952281
0.001050,0.770822,-0.340137,-0.790078,0.307338
0.001060,-0.638752,-0.938088,-0.614802,-0.950881
0.001070,-0.768170,0.337057,0.793076,-0.302306
0.001080,0.643129,0.941212,0.606206,0.958142
0.001090,0.771241,-0.335730,-0.791747,0.299965
0.001100,-0.640415,-0.941494,-0.604657,-0.952326
0.001110,-0.764012,0.341022,0.789104,-0.303552
0.001120,0.640692,0.938205,0.613916,0.951531
0.001130,0.774127,-0.343037,-0.795381,0.302680
0.001140,-0.645073,-0.941749,-0.609435,-0.948959
0.001150,-0.761402,0.336706,0.792107,-0.302915
